
51.6412,51.6413,-51.6412,51.6412,51.6413,-51.6412,-51.6413,-51.6412,51.7682,61.5521,-51.7683,61.552,51.7683,-61.5521,-51.7682,-61.552,61.5521,51.7683,-61.5521,51.7682,61.5521,-51.7683,-61.552,-51.7683,61.6681,61.668,-61.6681,61.668,61.6681,-61.668,-61.668,-61.668,
51.4645,51.4645,-51.4644,51.4644,51.4645,-51.4644,-51.4645,-51.4644,51.5981,61.3689,-51.5982,61.3688,51.5982,-61.3689,-51.5981,-61.3688,61.3688,51.5982,-61.3689,51.5981,61.3689,-51.5982,-61.3688,-51.5982,61.4913,61.4912,-61.4913,61.4912,61.4914,-61.4912,-61.4912,-61.4913,
51.2877,51.2877,-51.2877,51.2876,51.2877,-51.2877,-51.2877,-51.2876,51.428,61.1857,-51.4281,61.1856,51.4281,-61.1856,-51.4281,-61.1856,61.1856,51.4281,-61.1857,51.428,61.1857,-51.4281,-61.1856,-51.4281,61.3145,61.3145,-61.3145,61.3144,61.3146,-61.3145,-61.3145,-61.3145,
51.1109,51.1109,-51.1109,51.1108,51.1109,-51.1109,-51.111,-51.1108,51.2579,61.0025,-51.258,61.0024,51.258,-61.0024,-51.2579,-61.0024,61.0024,51.258,-61.0025,51.2579,61.0025,-51.258,-61.0024,-51.258,61.1378,61.1377,-61.1378,61.1377,61.1378,-61.1377,-61.1377,-61.1377,
50.9341,50.9341,-50.9341,50.934,50.9342,-50.9341,-50.9342,-50.9341,51.0879,60.8193,-51.0879,60.8192,51.0879,-60.8192,-51.0878,-60.8192,60.8191,51.0879,-60.8192,51.0878,60.8192,-51.0879,-60.8192,-51.0879,60.961,60.9609,-60.961,60.9609,60.961,-60.9609,-60.9609,-60.9609,
50.7574,50.7573,-50.7573,50.7573,50.7574,-50.7573,-50.7574,-50.7573,50.9178,60.6361,-50.9179,60.636,50.9178,-60.636,-50.9178,-60.636,60.6359,50.9178,-60.636,50.9177,60.636,-50.9178,-60.6359,-50.9178,60.7842,60.7841,-60.7842,60.7841,60.7842,-60.7842,-60.7841,-60.7842,
50.5806,50.5806,-50.5805,50.5805,50.5806,-50.5806,-50.5806,-50.5805,50.7477,60.4529,-50.7478,60.4528,50.7477,-60.4528,-50.7477,-60.4527,60.4527,50.7477,-60.4528,50.7477,60.4528,-50.7477,-60.4527,-50.7477,60.6074,60.6074,-60.6074,60.6073,60.6074,-60.6074,-60.6073,-60.6074,
50.4038,50.4038,-50.4038,50.4037,50.4039,-50.4038,-50.4039,-50.4037,50.5776,60.2696,-50.5777,60.2695,50.5776,-60.2696,-50.5776,-60.2695,60.2695,50.5777,-60.2696,50.5775,60.2696,-50.5776,-60.2695,-50.5776,60.4307,60.4306,-60.4306,60.4306,60.4307,-60.4306,-60.4305,-60.4306,
50.227,50.227,-50.227,50.2269,50.2271,-50.227,-50.2271,-50.227,50.4075,60.0864,-50.4076,60.0863,50.4075,-60.0863,-50.4075,-60.0863,60.0863,50.4076,-60.0864,50.4075,60.0863,-50.4075,-60.0863,-50.4075,60.2539,60.2538,-60.2539,60.2538,60.2539,-60.2538,-60.2538,-60.2538,
50.0503,50.0502,-50.0502,50.0501,50.0503,-50.0502,-50.0503,-50.0502,50.2374,59.9032,-50.2375,59.9031,50.2375,-59.9031,-50.2374,-59.9031,59.9031,50.2375,-59.9031,50.2374,59.9031,-50.2374,-59.9031,-50.2375,60.0771,60.077,-60.0771,60.077,60.0771,-60.077,-60.077,-60.0771,
49.8735,49.8734,-49.8735,49.8734,49.8736,-49.8734,-49.8736,-49.8734,50.0673,59.72,-50.0674,59.7199,50.0674,-59.7199,-50.0673,-59.7199,59.7198,50.0674,-59.7199,50.0673,59.7199,-50.0673,-59.7199,-50.0674,59.9003,59.9003,-59.9003,59.9002,59.9003,-59.9003,-59.9002,-59.9003,
49.6967,49.6967,-49.6967,49.6966,49.6968,-49.6966,-49.6968,-49.6966,49.8972,59.5368,-49.8973,59.5367,49.8973,-59.5366,-49.8972,-59.5367,59.5366,49.8973,-59.5367,49.8972,59.5367,-49.8972,-59.5367,-49.8973,59.7236,59.7235,-59.7235,59.7235,59.7235,-59.7235,-59.7234,-59.7235,
49.52,49.5199,-49.5199,49.5198,49.52,-49.5199,-49.52,-49.5199,49.7271,59.3535,-49.7272,59.3535,49.7272,-59.3534,-49.7271,-59.3535,59.3534,49.7272,-59.3535,49.7271,59.3534,-49.7271,-59.3535,-49.7272,59.5468,59.5467,-59.5468,59.5467,59.5468,-59.5467,-59.5467,-59.5467,
49.3432,49.3431,-49.3431,49.3431,49.3432,-49.3431,-49.3432,-49.3431,49.557,59.1703,-49.5572,59.1702,49.5571,-59.1702,-49.557,-59.1703,59.1702,49.5571,-59.1703,49.557,59.1702,-49.557,-59.1702,-49.5571,59.37,59.3699,-59.37,59.3699,59.37,-59.3699,-59.3699,-59.3699,
49.1664,49.1663,-49.1663,49.1663,49.1665,-49.1663,-49.1665,-49.1663,49.3869,58.9871,-49.3871,58.987,49.387,-58.987,-49.3869,-58.987,58.987,49.387,-58.9871,49.3869,58.987,-49.387,-58.987,-49.387,59.1932,59.1931,-59.1932,59.1932,59.1932,-59.1931,-59.1931,-59.1932,
48.9896,48.9895,-48.9896,48.9895,48.9897,-48.9895,-48.9897,-48.9895,49.2169,58.8039,-49.217,58.8038,49.2169,-58.8038,-49.2168,-58.8038,58.8038,49.2169,-58.8039,49.2168,58.8038,-49.2169,-58.8038,-49.2169,59.0165,59.0164,-59.0165,59.0164,59.0164,-59.0163,-59.0163,-59.0164,
48.8128,48.8128,-48.8128,48.8127,48.8129,-48.8127,-48.8129,-48.8128,49.0468,58.6207,-49.0469,58.6206,49.0468,-58.6205,-49.0467,-58.6206,58.6206,49.0468,-58.6206,49.0467,58.6206,-49.0468,-58.6206,-49.0468,58.8397,58.8396,-58.8397,58.8396,58.8396,-58.8396,-58.8396,-58.8396,
48.636,48.636,-48.636,48.636,48.6361,-48.6359,-48.6361,-48.636,48.8767,58.4375,-48.8768,58.4374,48.8767,-58.4373,-48.8767,-58.4374,58.4374,48.8767,-58.4374,48.8767,58.4373,-48.8767,-58.4374,-48.8767,58.6629,58.6628,-58.6629,58.6628,58.6628,-58.6628,-58.6628,-58.6628,
48.4593,48.4593,-48.4592,48.4592,48.4593,-48.4592,-48.4593,-48.4592,48.7066,58.2542,-48.7067,58.2542,48.7066,-58.2541,-48.7066,-58.2542,58.2542,48.7066,-58.2542,48.7066,58.2541,-48.7066,-58.2541,-48.7066,58.4861,58.4861,-58.4861,58.486,58.486,-58.486,-58.486,-58.4861,
48.2825,48.2825,-48.2824,48.2824,48.2826,-48.2824,-48.2826,-48.2825,48.5365,58.071,-48.5366,58.0709,48.5365,-58.0709,-48.5365,-58.0709,58.071,48.5365,-58.071,48.5365,58.0709,-48.5365,-58.0709,-48.5365,58.3094,58.3093,-58.3094,58.3093,58.3093,-58.3092,-58.3093,-58.3093,
48.1057,48.1057,-48.1056,48.1056,48.1058,-48.1056,-48.1058,-48.1057,48.3664,57.8878,-48.3665,57.8877,48.3664,-57.8877,-48.3664,-57.8877,57.8877,48.3665,-57.8877,48.3664,57.8877,-48.3664,-57.8877,-48.3664,58.1326,58.1325,-58.1326,58.1325,58.1325,-58.1324,-58.1325,-58.1325,
47.9289,47.9289,-47.9289,47.9289,47.929,-47.9288,-47.929,-47.9289,48.1963,57.7046,-48.1964,57.7045,48.1964,-57.7045,-48.1963,-57.7045,57.7045,48.1964,-57.7045,48.1963,57.7044,-48.1963,-57.7045,-48.1964,57.9558,57.9558,-57.9558,57.9557,57.9557,-57.9557,-57.9557,-57.9557,
47.7521,47.7521,-47.7521,47.7521,47.7523,-47.7521,-47.7522,-47.7521,48.0263,57.5214,-48.0264,57.5213,48.0263,-57.5212,-48.0262,-57.5213,57.5213,48.0263,-57.5213,48.0262,57.5212,-48.0262,-57.5213,-48.0263,57.7791,57.779,-57.779,57.779,57.7789,-57.7789,-57.7789,-57.779,
47.5754,47.5753,-47.5753,47.5753,47.5755,-47.5753,-47.5755,-47.5754,47.8562,57.3382,-47.8563,57.3381,47.8562,-57.338,-47.8561,-57.3381,57.338,47.8562,-57.3381,47.8561,57.338,-47.8561,-57.3381,-47.8562,57.6023,57.6022,-57.6022,57.6022,57.6022,-57.6021,-57.6021,-57.6022,
47.3986,47.3985,-47.3985,47.3985,47.3987,-47.3985,-47.3987,-47.3986,47.6861,57.155,-47.6862,57.1548,47.6861,-57.1548,-47.686,-57.1549,57.1548,47.6861,-57.1549,47.686,57.1548,-47.686,-57.1549,-47.6861,57.4255,57.4254,-57.4255,57.4254,57.4254,-57.4254,-57.4253,-57.4254,
47.2218,47.2218,-47.2218,47.2218,47.2219,-47.2217,-47.2219,-47.2218,47.516,56.9717,-47.5161,56.9716,47.516,-56.9716,-47.5159,-56.9717,56.9716,47.516,-56.9716,47.5159,56.9716,-47.5159,-56.9716,-47.516,57.2487,57.2486,-57.2487,57.2486,57.2486,-57.2486,-57.2486,-57.2486,
47.045,47.045,-47.045,47.045,47.0451,-47.0449,-47.0451,-47.045,47.3459,56.7885,-47.346,56.7884,47.3459,-56.7884,-47.3458,-56.7884,56.7884,47.3459,-56.7884,47.3458,56.7883,-47.3458,-56.7884,-47.3459,57.072,57.0719,-57.0719,57.0718,57.0718,-57.0718,-57.0718,-57.0718,
46.8683,46.8682,-46.8682,46.8682,46.8683,-46.8682,-46.8684,-46.8682,47.1758,56.6053,-47.1759,56.6052,47.1758,-56.6052,-47.1757,-56.6052,56.6052,47.1758,-56.6052,47.1757,56.6051,-47.1757,-56.6052,-47.1758,56.8952,56.8951,-56.8952,56.8951,56.8951,-56.895,-56.895,-56.895,
46.6915,46.6914,-46.6915,46.6914,46.6916,-46.6914,-46.6916,-46.6914,47.0057,56.4221,-47.0058,56.422,47.0057,-56.4219,-47.0056,-56.422,56.422,47.0058,-56.422,47.0057,56.4219,-47.0056,-56.422,-47.0057,56.7184,56.7183,-56.7184,56.7183,56.7183,-56.7183,-56.7182,-56.7183,
46.5147,46.5147,-46.5147,46.5147,46.5148,-46.5146,-46.5148,-46.5146,46.8356,56.2388,-46.8357,56.2387,46.8356,-56.2387,-46.8356,-56.2388,56.2388,46.8357,-56.2388,46.8355,56.2387,-46.8355,-56.2388,-46.8357,56.5416,56.5415,-56.5416,56.5415,56.5415,-56.5415,-56.5414,-56.5415,
46.3379,46.3379,-46.3379,46.3379,46.338,-46.3378,-46.338,-46.3378,46.6655,56.0556,-46.6656,56.0555,46.6655,-56.0555,-46.6655,-56.0556,56.0555,46.6656,-56.0556,46.6655,56.0555,-46.6654,-56.0555,-46.6656,56.3648,56.3647,-56.3648,56.3647,56.3647,-56.3647,-56.3647,-56.3647,
46.1612,46.1611,-46.1611,46.1611,46.1612,-46.1611,-46.1613,-46.1611,46.4954,55.8724,-46.4955,55.8723,46.4954,-55.8723,-46.4954,-55.8724,55.8723,46.4955,-55.8724,46.4954,55.8722,-46.4953,-55.8723,-46.4955,56.1881,56.188,-56.188,56.188,56.188,-56.1879,-56.1879,-56.1879,
45.9844,45.9844,-45.9844,45.9843,45.9845,-45.9843,-45.9845,-45.9843,46.3253,55.6892,-46.3254,55.6891,46.3253,-55.6891,-46.3253,-55.6891,55.6891,46.3254,-55.6892,46.3253,55.689,-46.3253,-55.6891,-46.3254,56.0113,56.0112,-56.0112,56.0112,56.0112,-56.0111,-56.0111,-56.0112,
45.8076,45.8076,-45.8076,45.8075,45.8077,-45.8075,-45.8077,-45.8075,46.1552,55.506,-46.1553,55.5059,46.1552,-55.5059,-46.1552,-55.5059,55.5059,46.1553,-55.506,46.1552,55.5058,-46.1552,-55.5059,-46.1553,55.8345,55.8344,-55.8345,55.8344,55.8344,-55.8344,-55.8344,-55.8344,
45.6308,45.6308,-45.6308,45.6308,45.6309,-45.6308,-45.6309,-45.6307,45.9851,55.3227,-45.9853,55.3227,45.9851,-55.3226,-45.9851,-55.3227,55.3226,45.9852,-55.3227,45.9851,55.3226,-45.9851,-55.3226,-45.9852,55.6577,55.6576,-55.6577,55.6576,55.6576,-55.6576,-55.6576,-55.6576,
45.4541,45.454,-45.454,45.454,45.4541,-45.454,-45.4542,-45.4539,45.815,55.1395,-45.8152,55.1395,45.815,-55.1394,-45.815,-55.1395,55.1394,45.8151,-55.1395,45.815,55.1394,-45.815,-55.1394,-45.8151,55.481,55.4808,-55.4809,55.4809,55.4808,-55.4808,-55.4808,-55.4808,
45.2773,45.2772,-45.2773,45.2772,45.2773,-45.2772,-45.2774,-45.2772,45.6449,54.9563,-45.6451,54.9562,45.6449,-54.9562,-45.6449,-54.9563,54.9562,45.645,-54.9563,45.6449,54.9562,-45.6449,-54.9562,-45.645,55.3042,55.3041,-55.3041,55.3041,55.3041,-55.304,-55.304,-55.3041,
45.1005,45.1005,-45.1005,45.1004,45.1006,-45.1004,-45.1006,-45.1004,45.4748,54.7731,-45.475,54.773,45.4749,-54.773,-45.4748,-54.7731,54.773,45.4749,-54.7731,45.4749,54.7729,-45.4748,-54.773,-45.4749,55.1274,55.1273,-55.1273,55.1273,55.1273,-55.1273,-55.1273,-55.1273,
44.9237,44.9237,-44.9237,44.9237,44.9238,-44.9237,-44.9238,-44.9236,45.3047,54.5899,-45.3049,54.5898,45.3048,-54.5898,-45.3048,-54.5899,54.5898,45.3048,-54.5898,45.3048,54.5897,-45.3047,-54.5898,-45.3048,54.9506,54.9505,-54.9506,54.9505,54.9505,-54.9505,-54.9505,-54.9505,
44.7483,44.7482,-44.7482,44.7482,44.7483,-44.7482,-44.7483,-44.7482,45.1346,54.4067,-45.1348,54.4066,45.1347,-54.4066,-45.1347,-54.4066,54.4066,45.1347,-54.4066,45.1347,54.4065,-45.1346,-54.4066,-45.1347,54.7739,54.7738,-54.7738,54.7737,54.7737,-54.7737,-54.7737,-54.7737,
44.5816,44.5815,-44.5815,44.5815,44.5816,-44.5815,-44.5816,-44.5815,44.9645,54.2234,-44.9647,54.2233,44.9646,-54.2234,-44.9646,-54.2234,54.2234,44.9647,-54.2234,44.9646,54.2233,-44.9645,-54.2233,-44.9646,54.5971,54.597,-54.597,54.597,54.597,-54.5969,-54.5969,-54.597,
44.4232,44.4231,-44.4232,44.4231,44.4232,-44.4231,-44.4233,-44.4231,44.7945,54.0402,-44.7946,54.0401,44.7945,-54.0401,-44.7945,-54.0402,54.0401,44.7946,-54.0401,44.7945,54.0401,-44.7944,-54.0401,-44.7945,54.4203,54.4202,-54.4203,54.4202,54.4202,-54.4202,-54.4202,-54.4202,
44.2727,44.2727,-44.2728,44.2726,44.2728,-44.2727,-44.2728,-44.2726,44.6244,53.857,-44.6245,53.8569,44.6244,-53.8569,-44.6244,-53.857,53.8569,44.6245,-53.8569,44.6245,53.8569,-44.6243,-53.8569,-44.6244,54.2436,54.2434,-54.2435,54.2434,54.2434,-54.2434,-54.2434,-54.2434,
44.1298,44.1298,-44.1299,44.1297,44.1299,-44.1297,-44.1299,-44.1297,44.4543,53.6738,-44.4544,53.6737,44.4543,-53.6737,-44.4543,-53.6738,53.6737,44.4544,-53.6737,44.4544,53.6736,-44.4542,-53.6737,-44.4544,54.0668,54.0667,-54.0667,54.0667,54.0666,-54.0666,-54.0666,-54.0666,
43.994,43.994,-43.9941,43.9939,43.9941,-43.9939,-43.9941,-43.9939,44.2842,53.4906,-44.2843,53.4905,44.2842,-53.4905,-44.2842,-53.4906,53.4905,44.2843,-53.4905,44.2843,53.4904,-44.2842,-53.4905,-44.2843,53.89,53.8899,-53.8899,53.8899,53.8898,-53.8899,-53.8898,-53.8899,
43.865,43.865,-43.8651,43.8649,43.8651,-43.8649,-43.8652,-43.8649,44.1141,53.3074,-44.1142,53.3073,44.1142,-53.3072,-44.1141,-53.3073,53.3073,44.1142,-53.3073,44.1142,53.3072,-44.1141,-53.3072,-44.1142,53.7132,53.7131,-53.7132,53.7131,53.713,-53.7131,-53.713,-53.7131,
43.7425,43.7424,-43.7426,43.7423,43.7426,-43.7424,-43.7426,-43.7424,43.944,53.1242,-43.9441,53.124,43.9441,-53.124,-43.9441,-53.1241,53.124,43.9441,-53.1241,43.9441,53.124,-43.944,-53.124,-43.9441,53.5364,53.5363,-53.5364,53.5363,53.5363,-53.5363,-53.5362,-53.5363,
43.6262,43.626,-43.6263,43.6259,43.6262,-43.626,-43.6262,-43.6259,43.7739,52.9409,-43.774,52.9408,43.774,-52.9408,-43.774,-52.9409,52.9408,43.774,-52.9409,43.774,52.9408,-43.7739,-52.9408,-43.774,53.3597,53.3596,-53.3596,53.3596,53.3595,-53.3595,-53.3595,-53.3595,
43.5156,43.5154,-43.5157,43.5152,43.5156,-43.5154,-43.5157,-43.5153,43.6038,52.7577,-43.6039,52.7576,43.6039,-52.7576,-43.6039,-52.7577,52.7576,43.6039,-52.7576,43.6039,52.7576,-43.6038,-52.7576,-43.6039,53.1829,53.1828,-53.1828,53.1828,53.1827,-53.1827,-53.1827,-53.1828,
43.4106,43.4103,-43.4108,43.41,43.4106,-43.4103,-43.4106,-43.4102,43.4337,52.5745,-43.4338,52.5743,43.4338,-52.5744,-43.4338,-52.5745,52.5744,43.4339,-52.5744,43.4338,52.5744,-43.4337,-52.5743,-43.4338,53.0061,53.006,-53.0061,53.006,53.006,-53.006,-53.0059,-53.006,
43.3108,43.3104,-43.3111,43.3101,43.3108,-43.3104,-43.3109,-43.3103,43.2637,52.3913,-43.2638,52.3911,43.2637,-52.3912,-43.2637,-52.3913,52.3912,43.2638,-52.3912,43.2637,52.3912,-43.2636,-52.3911,-43.2637,52.8293,52.8292,-52.8293,52.8292,52.8292,-52.8292,-52.8292,-52.8292,
43.2161,43.2155,-43.2165,43.2151,43.216,-43.2155,-43.2162,-43.2154,43.0936,52.208,-43.0937,52.2079,43.0936,-52.2079,-43.0936,-52.208,52.208,43.0937,-52.208,43.0936,52.2079,-43.0935,-52.2079,-43.0937,52.6525,52.6525,-52.6525,52.6524,52.6524,-52.6524,-52.6524,-52.6524,
43.1261,43.1253,-43.1267,43.1247,43.126,-43.1254,-43.1262,-43.1252,42.9235,52.0248,-42.9236,52.0247,42.9235,-52.0247,-42.9235,-52.0248,52.0248,42.9236,-52.0248,42.9235,52.0247,-42.9234,-52.0246,-42.9236,52.4757,52.4757,-52.4758,52.4756,52.4756,-52.4756,-52.4756,-52.4757,
43.0407,43.0395,-43.0416,43.0386,43.0406,-43.0397,-43.0409,-43.0394,42.7534,51.8416,-42.7535,51.8415,42.7534,-51.8415,-42.7534,-51.8416,51.8415,42.7535,-51.8415,42.7535,51.8415,-42.7534,-51.8414,-42.7535,52.299,52.2989,-52.299,52.2989,52.2988,-52.2988,-52.2989,-52.2989,
42.9597,42.9579,-42.9611,42.9565,42.9595,-42.9582,-42.9599,-42.9578,42.5833,51.6584,-42.5834,51.6583,42.5833,-51.6583,-42.5833,-51.6584,51.6583,42.5834,-51.6583,42.5834,51.6583,-42.5833,-51.6582,-42.5834,52.1222,52.1221,-52.1222,52.1221,52.1221,-52.1221,-52.1221,-52.1221,
42.883,42.8802,-42.8853,42.8779,42.8826,-42.8806,-42.8833,-42.8799,42.4133,51.4751,-42.4133,51.475,42.4132,-51.4751,-42.4132,-51.4751,51.4751,42.4133,-51.4751,42.4133,51.475,-42.4132,-51.475,-42.4133,51.9454,51.9453,-51.9454,51.9453,51.9453,-51.9453,-51.9453,-51.9453,
42.8106,42.8058,-42.8143,42.8021,42.8099,-42.8065,-42.8111,-42.8054,42.2431,51.2919,-42.2432,51.2918,42.2432,-51.2919,-42.2431,-51.2919,51.2919,42.2432,-51.2919,42.2432,51.2918,-42.2431,-51.2917,-42.2432,51.7687,51.7686,-51.7687,51.7685,51.7685,-51.7685,-51.7685,-51.7686,
42.7426,42.7344,-42.7488,42.7279,42.7414,-42.7356,-42.7434,-42.7336,42.0731,51.1087,-42.0731,51.1086,42.0731,-51.1087,-42.073,-51.1087,51.1087,42.0731,-51.1087,42.0731,51.1086,-42.073,-51.1085,-42.0731,51.5919,51.5918,-51.5919,51.5917,51.5918,-51.5917,-51.5918,-51.5918,
42.6794,42.665,-42.6901,42.6533,42.6774,-42.6672,-42.6808,-42.6636,41.903,50.9255,-41.903,50.9254,41.903,-50.9254,-41.9029,-50.9255,50.9255,41.903,-50.9255,41.903,50.9254,-41.9029,-50.9253,-41.903,51.4151,51.415,-51.4151,51.415,51.415,-51.415,-51.415,-51.415,
42.6221,42.5961,-42.6406,42.5741,42.6185,-42.6,-42.6245,-42.5934,41.7329,50.7423,-41.7329,50.7422,41.7329,-50.7422,-41.7328,-50.7423,50.7422,41.7329,-50.7422,41.7329,50.7422,-41.7328,-50.7421,-41.7329,51.2383,51.2383,-51.2384,51.2382,51.2382,-51.2382,-51.2382,-51.2382,
42.5728,42.5243,-42.6037,42.4813,42.5664,-42.5318,-42.5769,-42.5193,41.5628,50.5591,-41.5628,50.5589,41.5628,-50.559,-41.5627,-50.5591,50.559,41.5629,-50.559,41.5628,50.559,-41.5627,-50.5589,-41.5628,51.0616,51.0615,-51.0616,51.0614,51.0614,-51.0614,-51.0614,-51.0615,
42.5347,42.4428,-42.5795,42.3557,42.5236,-42.458,-42.5416,-42.4327,41.3927,50.3758,-41.3927,50.3757,41.3927,-50.3758,-41.3926,-50.3758,50.3758,41.3928,-50.3758,41.3928,50.3757,-41.3927,-50.3757,-41.3927,50.8848,50.8847,-50.8848,50.8846,50.8846,-50.8846,-50.8846,-50.8847,
