53.2323,-53.2322,53.2322,-53.2323,53.2991,-53.299,53.2991,-53.2991,53.3629,-53.3629,53.3629,-53.3629,53.4237,-53.4238,53.4237,-53.4237,53.4817,-53.4816,53.4816,-53.4816,63.201,-63.201,63.201,-63.201,63.259,-63.259,63.2591,-63.259,63.3149,-63.3148,63.3149,-63.3148,63.3684,-63.3685,63.3685,-63.3685,63.4198,-63.4198,63.4198,-63.4198,73.1495,-73.1495,73.1495,-73.1495,73.2051,-73.205,73.2051,-73.205,73.259,-73.259,73.259,-73.259,73.3112,-73.3112,73.3112,-73.3112,73.3614,-73.3614,73.3614,-73.3615,83.1036,-83.1035,83.1035,-83.1035,83.1566,-83.1566,83.1567,-83.1566,83.2085,-83.2084,83.2086,-83.2085,83.259,-83.259,83.259,-83.259,83.308,-83.308,83.3079,-83.308,93.0625,-93.0624,93.0625,-93.0625,93.1131,-93.113,93.113,-93.113,93.1628,-93.1628,93.1628,-93.1628,93.2115,-93.2115,93.2115,-93.2115,93.259,-93.259,93.259,-93.2589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0555,-53.0555,53.0554,-53.0555,53.129,-53.129,53.129,-53.129,53.1992,-53.1991,53.1992,-53.1992,53.2661,-53.2661,53.2661,-53.2661,53.3298,-53.3297,53.3297,-53.3298,63.0177,-63.0177,63.0178,-63.0178,63.0822,-63.0822,63.0823,-63.0822,63.1443,-63.1442,63.1443,-63.1442,63.2038,-63.2038,63.2039,-63.2039,63.2609,-63.2609,63.2609,-63.2609,72.9606,-72.9606,72.9606,-72.9606,73.0223,-73.0222,73.0223,-73.0223,73.0822,-73.0822,73.0822,-73.0822,73.1402,-73.1402,73.1402,-73.1402,73.196,-73.1961,73.196,-73.1961,82.9095,-82.9095,82.9095,-82.9095,82.9684,-82.9684,82.9685,-82.9684,83.0261,-83.0261,83.0262,-83.0261,83.0823,-83.0822,83.0822,-83.0822,83.1367,-83.1367,83.1366,-83.1366,92.8639,-92.8638,92.8639,-92.8639,92.9201,-92.92,92.92,-92.92,92.9753,-92.9754,92.9753,-92.9753,93.0295,-93.0294,93.0295,-93.0295,93.0822,-93.0823,93.0822,-93.0822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.8787,-52.8787,52.8786,-52.8787,52.9589,-52.9589,52.9589,-52.9589,53.0355,-53.0354,53.0355,-53.0356,53.1084,-53.1085,53.1085,-53.1085,53.178,-53.1779,53.1779,-53.178,62.8345,-62.8345,62.8346,-62.8346,62.9055,-62.9054,62.9055,-62.9055,62.9738,-62.9737,62.9737,-62.9737,63.0392,-63.0392,63.0393,-63.0393,63.102,-63.1019,63.102,-63.102,72.7716,-72.7716,72.7716,-72.7717,72.8395,-72.8395,72.8396,-72.8395,72.9054,-72.9054,72.9054,-72.9054,72.9692,-72.9692,72.9692,-72.9692,73.0307,-73.0306,73.0306,-73.0307,82.7155,-82.7154,82.7155,-82.7154,82.7803,-82.7803,82.7804,-82.7802,82.8437,-82.8437,82.8438,-82.8437,82.9055,-82.9054,82.9055,-82.9054,82.9653,-82.9653,82.9653,-82.9653,92.6653,-92.6652,92.6653,-92.6653,92.7271,-92.727,92.727,-92.7271,92.7879,-92.7879,92.7878,-92.7878,92.8474,-92.8474,92.8474,-92.8474,92.9054,-92.9055,92.9055,-92.9054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.7019,-52.7019,52.7019,-52.7019,52.7888,-52.7888,52.7888,-52.7888,52.8718,-52.8717,52.8718,-52.8718,52.9508,-52.9509,52.9509,-52.9508,53.0261,-53.026,53.0261,-53.0261,62.6513,-62.6513,62.6514,-62.6514,62.7287,-62.7287,62.7287,-62.7287,62.8032,-62.8031,62.8032,-62.8031,62.8746,-62.8746,62.8747,-62.8746,62.9431,-62.9431,62.9431,-62.9431,72.5827,-72.5827,72.5827,-72.5827,72.6568,-72.6567,72.6568,-72.6567,72.7287,-72.7287,72.7287,-72.7286,72.7983,-72.7982,72.7983,-72.7982,72.8653,-72.8653,72.8652,-72.8653,82.5214,-82.5214,82.5214,-82.5214,82.5921,-82.5921,82.5922,-82.5921,82.6613,-82.6613,82.6614,-82.6613,82.7287,-82.7286,82.7287,-82.7286,82.794,-82.794,82.794,-82.794,92.4667,-92.4666,92.4667,-92.4667,92.5341,-92.534,92.534,-92.534,92.6004,-92.6004,92.6004,-92.6004,92.6654,-92.6653,92.6654,-92.6654,92.7287,-92.7287,92.7287,-92.7286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.5251,-52.5251,52.5251,-52.5252,52.6187,-52.6187,52.6187,-52.6188,52.7081,-52.708,52.7081,-52.7081,52.7932,-52.7932,52.7933,-52.7932,52.8743,-52.8742,52.8742,-52.8743,62.4681,-62.4681,62.4682,-62.4682,62.5519,-62.5519,62.5519,-62.5519,62.6326,-62.6325,62.6326,-62.6325,62.71,-62.71,62.7101,-62.71,62.7842,-62.7841,62.7841,-62.7842,72.3938,-72.3937,72.3938,-72.3938,72.474,-72.4739,72.474,-72.4739,72.5519,-72.5519,72.5519,-72.5519,72.6273,-72.6273,72.6273,-72.6273,72.6999,-72.6999,72.6998,-72.6999,82.3274,-82.3273,82.3274,-82.3273,82.4039,-82.404,82.4041,-82.4039,82.4789,-82.4789,82.479,-82.4789,82.5519,-82.5519,82.5519,-82.5519,82.6227,-82.6227,82.6226,-82.6226,92.2681,-92.268,92.2681,-92.268,92.3411,-92.341,92.3411,-92.3411,92.4129,-92.4129,92.4129,-92.4129,92.4833,-92.4832,92.4834,-92.4833,92.5519,-92.552,92.5519,-92.5518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.3484,-52.3484,52.3483,-52.3484,52.4486,-52.4486,52.4486,-52.4487,52.5444,-52.5443,52.5444,-52.5444,52.6356,-52.6356,52.6356,-52.6356,52.7225,-52.7223,52.7224,-52.7225,62.2848,-62.2849,62.2849,-62.285,62.3751,-62.3751,62.3752,-62.3751,62.462,-62.4619,62.462,-62.4619,62.5454,-62.5454,62.5454,-62.5454,62.6253,-62.6252,62.6253,-62.6253,72.2048,-72.2048,72.2048,-72.2048,72.2913,-72.2912,72.2913,-72.2912,72.3751,-72.3751,72.3751,-72.3751,72.4563,-72.4563,72.4563,-72.4563,72.5345,-72.5345,72.5344,-72.5345,82.1333,-82.1333,82.1333,-82.1333,82.2158,-82.2158,82.2159,-82.2157,82.2965,-82.2965,82.2966,-82.2965,82.3751,-82.3751,82.3751,-82.3751,82.4513,-82.4513,82.4513,-82.4513,92.0695,-92.0694,92.0695,-92.0694,92.1481,-92.148,92.1481,-92.1481,92.2255,-92.2255,92.2254,-92.2254,92.3012,-92.3012,92.3013,-92.3013,92.3751,-92.3752,92.3751,-92.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.1716,-52.1716,52.1715,-52.1716,52.2785,-52.2785,52.2785,-52.2786,52.3807,-52.3806,52.3807,-52.3807,52.478,-52.478,52.478,-52.478,52.5707,-52.5705,52.5706,-52.5707,62.1016,-62.1016,62.1017,-62.1018,62.1983,-62.1984,62.1984,-62.1983,62.2914,-62.2914,62.2915,-62.2914,62.3807,-62.3808,62.3808,-62.3808,62.4664,-62.4663,62.4663,-62.4664,72.0159,-72.0159,72.0159,-72.0159,72.1085,-72.1084,72.1085,-72.1084,72.1983,-72.1983,72.1983,-72.1983,72.2853,-72.2853,72.2853,-72.2853,72.3691,-72.3691,72.369,-72.3691,81.9393,-81.9392,81.9392,-81.9392,82.0276,-82.0277,82.0278,-82.0276,82.1141,-82.1141,82.1143,-82.1142,82.1983,-82.1983,82.1984,-82.1983,82.28,-82.28,82.28,-82.28,91.8709,-91.8708,91.8709,-91.8708,91.9551,-91.955,91.9551,-91.9551,92.038,-92.038,92.038,-92.038,92.1192,-92.1191,92.1192,-92.1192,92.1983,-92.1984,92.1984,-92.1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.9948,-51.9948,51.9947,-51.9948,52.1084,-52.1084,52.1084,-52.1085,52.217,-52.2169,52.2169,-52.217,52.3204,-52.3204,52.3204,-52.3204,52.4188,-52.4187,52.4187,-52.4188,61.9184,-61.9184,61.9185,-61.9186,62.0215,-62.0216,62.0216,-62.0215,62.1209,-62.1208,62.1209,-62.1208,62.2161,-62.2162,62.2162,-62.2162,62.3075,-62.3074,62.3074,-62.3075,71.8269,-71.8269,71.8269,-71.8269,71.9257,-71.9256,71.9257,-71.9256,72.0216,-72.0216,72.0216,-72.0215,72.1143,-72.1143,72.1143,-72.1143,72.2037,-72.2037,72.2036,-72.2037,81.7452,-81.7452,81.7452,-81.7451,81.8395,-81.8395,81.8396,-81.8394,81.9317,-81.9317,81.9319,-81.9318,82.0216,-82.0215,82.0216,-82.0215,82.1087,-82.1087,82.1086,-82.1086,91.6723,-91.6722,91.6723,-91.6722,91.7621,-91.762,91.7621,-91.7621,91.8505,-91.8505,91.8505,-91.8505,91.9371,-91.9371,91.9372,-91.9372,92.0215,-92.0216,92.0216,-92.0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.818,-51.818,51.8179,-51.8181,51.9383,-51.9383,51.9384,-51.9384,52.0533,-52.0532,52.0532,-52.0533,52.1627,-52.1628,52.1628,-52.1627,52.267,-52.2669,52.2669,-52.267,61.7352,-61.7352,61.7352,-61.7353,61.8447,-61.8448,61.8448,-61.8448,61.9503,-61.9502,61.9503,-61.9502,62.0515,-62.0516,62.0516,-62.0516,62.1486,-62.1485,62.1485,-62.1485,71.638,-71.638,71.638,-71.638,71.7429,-71.7429,71.743,-71.7429,71.8448,-71.8448,71.8448,-71.8448,71.9433,-71.9434,71.9434,-71.9434,72.0383,-72.0383,72.0382,-72.0383,81.5512,-81.5511,81.5511,-81.5511,81.6513,-81.6514,81.6514,-81.6513,81.7493,-81.7493,81.7495,-81.7494,81.8448,-81.8447,81.8448,-81.8448,81.9373,-81.9373,81.9373,-81.9373,91.4737,-91.4736,91.4737,-91.4736,91.5691,-91.569,91.5691,-91.569,91.663,-91.6631,91.663,-91.663,91.7551,-91.755,91.7551,-91.7551,91.8448,-91.8449,91.8448,-91.8447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6412,-51.6413,51.6412,-51.6413,51.7682,-51.7683,51.7683,-51.7683,51.8896,-51.8895,51.8895,-51.8896,52.0051,-52.0052,52.0052,-52.0051,52.1151,-52.1151,52.115,-52.1152,61.5519,-61.552,61.552,-61.5521,61.668,-61.668,61.668,-61.668,61.7797,-61.7797,61.7798,-61.7797,61.8869,-61.887,61.887,-61.887,61.9897,-61.9896,61.9896,-61.9896,71.4491,-71.4491,71.4491,-71.449,71.5602,-71.5601,71.5602,-71.5601,71.668,-71.668,71.668,-71.668,71.7724,-71.7724,71.7724,-71.7724,71.8729,-71.8729,71.8729,-71.8729,81.3571,-81.3571,81.3571,-81.357,81.4632,-81.4632,81.4633,-81.4631,81.5669,-81.5669,81.5671,-81.567,81.668,-81.668,81.6681,-81.668,81.766,-81.766,81.766,-81.766,91.275,-91.275,91.275,-91.275,91.3761,-91.376,91.3761,-91.376,91.4756,-91.4756,91.4756,-91.4755,91.573,-91.573,91.5731,-91.5731,91.668,-91.6681,91.6681,-91.6679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4644,-51.4645,51.4644,-51.4645,51.5981,-51.5982,51.5982,-51.5982,51.7259,-51.7258,51.7258,-51.7258,51.8475,-51.8475,51.8476,-51.8475,51.9633,-51.9632,51.9632,-51.9633,61.3687,-61.3688,61.3688,-61.3689,61.4912,-61.4912,61.4913,-61.4912,61.6092,-61.6091,61.6092,-61.6091,61.7223,-61.7223,61.7224,-61.7224,61.8307,-61.8307,61.8307,-61.8307,71.2601,-71.2601,71.2601,-71.2601,71.3774,-71.3773,71.3774,-71.3773,71.4912,-71.4912,71.4912,-71.4912,71.6014,-71.6014,71.6014,-71.6014,71.7075,-71.7075,71.7075,-71.7076,81.1631,-81.163,81.1631,-81.163,81.275,-81.2751,81.2751,-81.275,81.3846,-81.3845,81.3847,-81.3846,81.4912,-81.4912,81.4913,-81.4912,81.5947,-81.5947,81.5946,-81.5946,91.0764,-91.0764,91.0764,-91.0764,91.1831,-91.183,91.1831,-91.183,91.2881,-91.2881,91.2881,-91.2881,91.391,-91.3909,91.391,-91.391,91.4912,-91.4913,91.4913,-91.4911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.2877,-51.2877,51.2876,-51.2878,51.428,-51.4281,51.4281,-51.4281,51.5621,-51.5621,51.5621,-51.5621,51.6899,-51.6899,51.6899,-51.6899,51.8115,-51.8113,51.8114,-51.8115,61.1855,-61.1856,61.1856,-61.1857,61.3144,-61.3145,61.3145,-61.3144,61.4386,-61.4385,61.4386,-61.4385,61.5577,-61.5577,61.5578,-61.5577,61.6718,-61.6718,61.6718,-61.6718,71.0712,-71.0712,71.0712,-71.0712,71.1946,-71.1945,71.1946,-71.1945,71.3144,-71.3145,71.3145,-71.3144,71.4304,-71.4304,71.4304,-71.4304,71.5421,-71.5421,71.542,-71.5422,80.969,-80.969,80.969,-80.9689,81.0869,-81.0869,81.087,-81.0868,81.2022,-81.2022,81.2023,-81.2023,81.3145,-81.3144,81.3145,-81.3144,81.4233,-81.4234,81.4233,-81.4233,90.8778,-90.8778,90.8778,-90.8778,90.9901,-90.99,90.9901,-90.99,91.1006,-91.1007,91.1006,-91.1006,91.2089,-91.2089,91.209,-91.209,91.3145,-91.3145,91.3145,-91.3144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.1109,-51.1109,51.1108,-51.111,51.2579,-51.258,51.258,-51.258,51.3984,-51.3984,51.3984,-51.3984,51.5323,-51.5323,51.5323,-51.5322,51.6597,-51.6595,51.6595,-51.6597,61.0023,-61.0023,61.0024,-61.0025,61.1376,-61.1377,61.1377,-61.1377,61.268,-61.2679,61.2681,-61.2679,61.3931,-61.3931,61.3932,-61.3931,61.5129,-61.5129,61.5129,-61.5129,70.8822,-70.8822,70.8822,-70.8822,71.0118,-71.0118,71.0119,-71.0118,71.1376,-71.1377,71.1377,-71.1376,71.2594,-71.2594,71.2595,-71.2594,71.3767,-71.3767,71.3766,-71.3767,80.775,-80.7749,80.7749,-80.7749,80.8987,-80.8987,80.8988,-80.8987,81.0198,-81.0198,81.0199,-81.0199,81.1377,-81.1376,81.1377,-81.1376,81.252,-81.252,81.252,-81.2519,90.6792,-90.6792,90.6792,-90.6792,90.7971,-90.797,90.7971,-90.797,90.9132,-90.9132,90.9132,-90.9132,91.0268,-91.0268,91.0269,-91.0269,91.1377,-91.1377,91.1377,-91.1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
